year,team,closeness,betweenness,eigenvector,katz,degree,winning_pct
2001,Arizona Diamondbacks,0.5178571428571429,0.030055627869667277,0.1996471547898398,0.18265960426669,0.41379310344827586,0.5679012346
2001,Philadelphia Phillies,0.5087719298245614,0.0372346352334037,0.1806167645732296,0.18265887547385745,0.48275862068965514,0.5308641975
2001,St. Louis Cardinals,0.4084507042253521,0.020145242004847914,0.07176142163131413,0.18211034865877707,0.27586206896551724,0.5740740741
2001,Texas Rangers,0.47540983606557374,0.056814993298983436,0.1929293190727185,0.18284062431421846,0.6896551724137931,0.450617284
2001,Washington Nationals,0.3972602739726027,0.00815691219016342,0.07922050937754983,0.1821105324002685,0.27586206896551724,0.4197530864
2001,Atlanta Braves,0.4603174603174603,0.014443609209619056,0.11544243739077563,0.18229337461144102,0.3103448275862069,0.5432098765
2001,Detroit Tigers,0.4264705882352941,0.01486531394166862,0.10087425124467936,0.18229264563704572,0.3448275862068966,0.4074074074
2001,Houston Astros,0.4461538461538462,0.009070797155772525,0.10714432155260412,0.18211162613420553,0.3103448275862069,0.5740740741
2001,San Francisco Giants,0.5,0.0423655367620885,0.19904385658755508,0.18265960499294098,0.6551724137931034,0.5555555556
2001,Baltimore Orioles,0.3972602739726027,0.012089002267573694,0.06826121331218674,0.1821103479325261,0.27586206896551724,0.3888888889
2001,Seattle Mariners,0.42028985507246375,0.002608198451794511,0.07644472987793001,0.18192896711983617,0.3448275862068966,0.7160493827
2002,Oakland Athletics,0.5087719298245614,0.0638858302343524,0.17656684038048914,0.18281625241217625,1.0,0.6358024691
2002,Toronto Blue Jays,0.4142857142857143,0.03239150012549027,0.08230303992013539,0.18226780017122562,0.3793103448275862,0.4814814815
2002,Colorado Rockies,0.5370370370370371,0.10402601298537259,0.19105976875967778,0.18299797757222694,1.0,0.450617284
2002,Arizona Diamondbacks,0.48333333333333334,0.019282650163192035,0.14914042060541288,0.18245189730671088,0.3448275862068966,0.6049382716
2002,Texas Rangers,0.5370370370370371,0.05924353424353425,0.1839685688571752,0.18263562283392162,0.896551724137931,0.4444444444
2002,Los Angeles Dodgers,0.5,0.012027839429317263,0.22411840601825533,0.18263635878895082,0.7586206896551724,0.5679012346
2002,Atlanta Braves,0.5370370370370371,0.0600565348718058,0.22704820482762092,0.1829996199464621,0.8275862068965517,0.6234567901
2002,Los Angeles Angels,0.4142857142857143,0.006622879036672141,0.05540991903081719,0.18190380868636297,0.20689655172413793,0.6111111111
2002,Seattle Mariners,0.43283582089552236,0.01995073891625616,0.08075602152803193,0.18226743763985084,0.3448275862068966,0.5740740741
2002,Milwaukee Brewers,0.6041666666666666,0.12696285651950676,0.28728066094163884,0.18354661098809597,1.1724137931034482,0.3456790123
2002,New York Mets,0.5471698113207547,0.10629056903687445,0.2034751855925734,0.18281770998073313,1.3103448275862069,0.462962963
2002,San Francisco Giants,0.4461538461538462,0.014763588901519934,0.10562656864464054,0.1822688948453317,0.27586206896551724,0.5864197531
2002,Baltimore Orioles,0.3972602739726027,0.0019649172666414043,0.057634073430186956,0.18190362823759657,0.13793103448275862,0.4135802469
2002,Chicago White Sox,0.5,0.06884778125541674,0.1809463678158927,0.18281625331986623,0.6551724137931034,0.5
2002,Houston Astros,0.48333333333333334,0.01234850261943858,0.1289598677564187,0.18226980798144346,0.27586206896551724,0.5185185185
2002,Washington Nationals,0.5272727272727272,0.056097641411680825,0.27480058974635585,0.1831820779753961,1.2758620689655171,0.512345679
2002,Boston Red Sox,0.5,0.02602034664842547,0.2064358467611203,0.18263581036266982,0.48275862068965514,0.5740740741
2002,San Diego Padres,0.5686274509803921,0.08927364712463233,0.2543171737803491,0.18318243687601102,0.8275862068965517,0.4074074074
2002,Chicago Cubs,0.5,0.03854851019259887,0.21577963497792266,0.18281735162473223,0.6551724137931034,0.4135802469
2002,St. Louis Cardinals,0.5,0.024500899346958458,0.1938966616197998,0.1826352622994648,0.5517241379310345,0.5987654321
2002,Detroit Tigers,0.5370370370370371,0.05550628216884375,0.22560194766709782,0.18281826076700808,0.6896551724137931,0.3395061728
2002,Pittsburgh Pirates,0.46774193548387094,0.02045949739915257,0.15686103370403054,0.18245207993393323,0.41379310344827586,0.4444444444
2002,Miami Marlins,0.4915254237288136,0.015779950755320214,0.17363742640976185,0.182452991254665,0.8275862068965517,0.487654321
2002,Philadelphia Phillies,0.5178571428571429,0.03882326280725295,0.23342462231608702,0.18299980184753248,0.6551724137931034,0.4938271605
2002,Cleveland Guardians,0.5370370370370371,0.02930400196410049,0.264361910072537,0.18300089906317052,0.9310344827586207,0.4567901235
2002,Cincinnati Reds,0.5272727272727272,0.0617936182591355,0.24947944296716915,0.1830001692804331,0.7241379310344828,0.4814814815
2002,Kansas City Royals,0.35365853658536583,0.0,0.02864449347434936,0.18172099230142807,0.06896551724137931,0.3827160494
2002,New York Yankees,0.4264705882352941,0.006477779199454077,0.0835650749852345,0.18208608045731475,0.20689655172413793,0.6358024691
2002,Minnesota Twins,0.3670886075949367,0.0,0.038128489788549116,0.18172117674403035,0.1724137931034483,0.5802469136
2002,Tampa Bay Rays,0.38666666666666666,0.004857201501290172,0.04261328278327926,0.18190307944823955,0.20689655172413793,0.3395061728
2003,San Diego Padres,0.4915254237288136,0.041970796034835445,0.19573821459169047,0.1826901934505962,0.6206896551724138,0.3950617284
2003,Oakland Athletics,0.5370370370370371,0.04085074388247381,0.28575826696918183,0.18305557884111998,0.6551724137931034,0.5925925926
2003,Miami Marlins,0.453125,0.038431997668450874,0.1550044166803474,0.18250659478621467,0.48275862068965514,0.5617283951
2003,Detroit Tigers,0.4603174603174603,0.01407863563398191,0.11487355859125929,0.18250567864786862,0.27586206896551724,0.2654320988
2003,Chicago White Sox,0.5272727272727272,0.09351721075859008,0.23887991421115573,0.18287252277760627,0.7931034482758621,0.5308641975
2003,New York Yankees,0.58,0.15553101555709495,0.3338486806945434,0.18360164178573102,1.206896551724138,0.6234567901
2003,Washington Nationals,0.4461538461538462,0.035617034169989834,0.1332971733542451,0.18232481441583892,0.5862068965517241,0.512345679
2003,Houston Astros,0.47540983606557374,0.016050947547252965,0.1275725342731002,0.18232463245932304,0.3103448275862069,0.537037037
2003,Los Angeles Dodgers,0.5,0.05054479652965599,0.20360192243546688,0.18269037685985873,0.5862068965517241,0.524691358
2003,Colorado Rockies,0.5686274509803921,0.12309484058071424,0.24934124642025124,0.18323643889650312,0.6896551724137931,0.4567901235
2003,Toronto Blue Jays,0.46774193548387094,0.02468674251309719,0.13363484010774168,0.1823244523187404,0.3793103448275862,0.5308641975
2003,Kansas City Royals,0.5,0.03419538521139506,0.19032837903234545,0.18287087972116323,0.5862068965517241,0.512345679
2003,Cincinnati Reds,0.5918367346938775,0.09615131821557496,0.3301539636703762,0.18323935855405074,0.7586206896551724,0.4259259259
2003,Boston Red Sox,0.5,0.038663580535501715,0.20204093892283959,0.1826898329878376,0.7931034482758621,0.5864197531
2003,Baltimore Orioles,0.43283582089552236,0.012002776554718021,0.0833850538052407,0.18214157730377595,0.27586206896551724,0.4382716049
2003,Tampa Bay Rays,0.4264705882352941,0.02456893677011034,0.08081081752556678,0.18232280780955076,0.24137931034482757,0.3888888889
2003,Milwaukee Brewers,0.42028985507246375,0.038932542714055315,0.09520481487979326,0.18232353618039435,0.5862068965517241,0.4197530864
2003,San Francisco Giants,0.4461538461538462,0.034636255233545875,0.10309229269079172,0.18250513368628757,0.5862068965517241,0.6172839506
2003,Atlanta Braves,0.4027777777777778,0.00664438189068731,0.0764956232040393,0.18195907455513646,0.27586206896551724,0.6234567901
2003,Cleveland Guardians,0.4393939393939394,0.024839584977950666,0.1230157014598661,0.18232390554122602,0.48275862068965514,0.4197530864
2003,Philadelphia Phillies,0.4915254237288136,0.0401761389790222,0.15807663371820255,0.18268855329964642,0.5862068965517241,0.5308641975
2003,Texas Rangers,0.47540983606557374,0.04002590506502416,0.18488614691563593,0.1825076888860234,0.5517241379310345,0.4382716049
2003,St. Louis Cardinals,0.4603174603174603,0.0318735827664399,0.13535965873180847,0.18250604582958038,0.41379310344827586,0.524691358
2003,Chicago Cubs,0.5471698113207547,0.05205263260355986,0.27437469512459134,0.18305521347534154,0.7241379310344828,0.5432098765
2003,Arizona Diamondbacks,0.47540983606557374,0.032295622412617485,0.17286982280879987,0.1825073238834316,0.7931034482758621,0.5185185185
2003,Seattle Mariners,0.4393939393939394,0.005596500516451255,0.14652631824879436,0.18232463554640965,0.27586206896551724,0.5740740741
2003,New York Mets,0.453125,0.01677756646425148,0.18292389208744445,0.18250768906761675,0.48275862068965514,0.4074074074
2003,Pittsburgh Pirates,0.4461538461538462,0.020886361336593155,0.1583894512379322,0.1825067772875106,0.7586206896551724,0.462962963
2003,Minnesota Twins,0.4603174603174603,0.02466577278769397,0.11973729916285612,0.18232444886846716,0.5172413793103449,0.5555555556
2003,Los Angeles Angels,0.3493975903614458,0.0,0.03925368032392778,0.18177620171929196,0.13793103448275862,0.475308642
2004,Boston Red Sox,0.5178571428571429,0.042593978954816404,0.19797933758122663,0.18282321770875795,0.6551724137931034,0.6049382716
2004,Washington Nationals,0.5918367346938775,0.12596280976822846,0.2754129166570989,0.18337113838933874,0.9655172413793103,0.4135802469
2004,Cleveland Guardians,0.5272727272727272,0.04899965592699583,0.21728497468909835,0.1828235867873505,0.896551724137931,0.4938271605
2004,Seattle Mariners,0.4461538461538462,0.05516930045870933,0.12926745726844316,0.18245684339298807,0.7586206896551724,0.3888888889
2004,San Diego Padres,0.5178571428571429,0.03573520759481351,0.20593700106585616,0.18264185688173434,1.0,0.537037037
2004,Detroit Tigers,0.43283582089552236,0.006090683399796701,0.08492177508721249,0.18209229050639628,0.24137931034482757,0.4444444444
2004,New York Mets,0.5471698113207547,0.07363430220573078,0.266143111075909,0.1831883201285025,0.9310344827586207,0.4382716049
2004,Kansas City Royals,0.6170212765957447,0.1251944176513142,0.3993589894293504,0.1841011609588294,1.0689655172413792,0.3580246914
2004,Texas Rangers,0.46774193548387094,0.003564586754241927,0.1297339655181499,0.18227566302052473,0.27586206896551724,0.549382716
2004,New York Yankees,0.5272727272727272,0.08130180233012746,0.16205910351189973,0.1826403927308003,0.5517241379310345,0.6234567901
2004,St. Louis Cardinals,0.5272727272727272,0.03989217200424098,0.18807645822919605,0.1828221257226614,0.5862068965517241,0.6481481481
2004,Atlanta Braves,0.5576923076923077,0.04758434641439567,0.21354837693641288,0.18282394697029575,0.5517241379310345,0.5925925926
2004,Chicago Cubs,0.5,0.05386606756680649,0.16462501929348566,0.18264021245778386,0.6896551724137931,0.549382716
2004,Houston Astros,0.4915254237288136,0.006698552542148602,0.17660053712300808,0.1824590333561273,0.4482758620689655,0.5679012346
2004,Cincinnati Reds,0.4461538461538462,0.051739287669090625,0.0846196346988067,0.18227383578194425,0.41379310344827586,0.4691358025
2004,Arizona Diamondbacks,0.43283582089552236,0.0017720306513409963,0.08216083036885244,0.18191056459474425,0.3103448275862069,0.3148148148
2004,Chicago White Sox,0.5370370370370371,0.05177062264500688,0.19272553363371314,0.18282267235111305,0.6206896551724138,0.512345679
2004,Philadelphia Phillies,0.5,0.03145142692556486,0.13690428613938682,0.18263893511544385,0.48275862068965514,0.5308641975
2004,Milwaukee Brewers,0.5272727272727272,0.06989059107285707,0.18662721349859449,0.18282267071721864,0.6896551724137931,0.4135802469
2004,Los Angeles Dodgers,0.5686274509803921,0.12128195764279505,0.27444587061415693,0.18337041148787064,1.103448275862069,0.5740740741
2004,Toronto Blue Jays,0.5272727272727272,0.02858303437121171,0.19716148114723103,0.18282285462111156,0.5517241379310345,0.4135802469
2004,San Francisco Giants,0.38666666666666666,0.004032318256456187,0.04834326162294822,0.1819092847107907,0.24137931034482757,0.5617283951
2004,Minnesota Twins,0.31868131868131866,0.0012315270935960591,0.019315347152246747,0.1817262800044481,0.10344827586206896,0.5679012346
2004,Tampa Bay Rays,0.43283582089552236,0.002053078284605378,0.1102350806292512,0.1820932045795461,0.27586206896551724,0.4320987654
2004,Miami Marlins,0.4915254237288136,0.009351844789036907,0.1881357815203295,0.1824595816184733,0.5517241379310345,0.512345679
2004,Pittsburgh Pirates,0.453125,0.004580077147811138,0.15238510573969102,0.1822763930082378,0.4482758620689655,0.4444444444
2004,Colorado Rockies,0.43283582089552236,0.009061587017252041,0.10709010818469263,0.1820932031271955,0.27586206896551724,0.4197530864
2004,Baltimore Orioles,0.453125,0.006794382410145957,0.18244015313780165,0.1824588534461985,0.3103448275862069,0.4814814815
2004,Oakland Athletics,0.4603174603174603,0.023398317610140273,0.1370544539264496,0.18245702711533715,0.6896551724137931,0.5617283951
2004,Los Angeles Angels,0.4027777777777778,0.0017446633825944171,0.0537972764677002,0.18190946807005215,0.13793103448275862,0.5679012346
2005,New York Mets,0.5,0.02851864883884589,0.155078056255108,0.18244630090206942,0.48275862068965514,0.512345679
2005,Detroit Tigers,0.4915254237288136,0.021353888995514606,0.1474551838401972,0.18262728782657997,0.5172413793103449,0.4382716049
2005,New York Yankees,0.5576923076923077,0.044027240548176506,0.20509538630458884,0.18281191846270523,0.6206896551724138,0.5864197531
2005,Arizona Diamondbacks,0.5272727272727272,0.0955397059153217,0.19442025214151887,0.18299199972374197,1.0,0.475308642
2005,Chicago Cubs,0.5686274509803921,0.11267369398527033,0.2284482698518599,0.18317517211278667,0.9310344827586207,0.487654321
2005,Los Angeles Dodgers,0.4264705882352941,0.011205030601582327,0.07366563050464246,0.1820799486811654,0.3448275862068966,0.4382716049
2005,Toronto Blue Jays,0.3670886075949367,0.006571565407772304,0.04573412018108301,0.1818973194360601,0.48275862068965514,0.4938271605
2005,Boston Red Sox,0.6170212765957447,0.12077547179148161,0.32983755452325086,0.18354243526159442,1.1379310344827587,0.5864197531
2005,Baltimore Orioles,0.5,0.013303069399128512,0.21290260567992217,0.18262966281059034,0.4482758620689655,0.4567901235
2005,Tampa Bay Rays,0.5272727272727272,0.024510024048201386,0.173695049396544,0.18244721219303728,0.3448275862068966,0.4135802469
2005,Washington Nationals,0.5370370370370371,0.06649302394376286,0.22933908564525637,0.1829934570631622,0.7241379310344828,0.5
2005,Chicago White Sox,0.48333333333333334,0.011329116286012839,0.17157989713592067,0.18244684858431046,0.4482758620689655,0.6111111111
2005,San Diego Padres,0.6041666666666666,0.14809347056884006,0.31308377534390086,0.18354061939634517,1.103448275862069,0.5061728395
2005,Atlanta Braves,0.5370370370370371,0.0406584760340918,0.23934950029296134,0.18299436835413005,0.5517241379310345,0.5555555556
2005,Milwaukee Brewers,0.4264705882352941,0.013508768188571146,0.10187645445629337,0.18226221395447975,0.3793103448275862,0.5
2005,Seattle Mariners,0.4603174603174603,0.02141811048830753,0.13744081729353752,0.1822638555489463,0.41379310344827586,0.4259259259
2005,San Francisco Giants,0.5178571428571429,0.048438609830235436,0.17236243791982242,0.1826285636339349,0.6206896551724138,0.462962963
2005,Houston Astros,0.4393939393939394,0.00024630541871921186,0.0835860289868356,0.18189878095071785,0.10344827586206896,0.549382716
2005,Los Angeles Angels,0.4461538461538462,0.029839796219106565,0.11413651084484384,0.18244447723094143,0.41379310344827586,0.5864197531
2005,St. Louis Cardinals,0.4461538461538462,0.0056181093126905935,0.14532471545906483,0.1822636765583299,0.3448275862068966,0.6172839506
2005,Cleveland Guardians,0.4393939393939394,0.006671304885590599,0.1086026437605638,0.1820810464055643,0.27586206896551724,0.5740740741
2005,Texas Rangers,0.5272727272727272,0.03019538275080147,0.23875598670381398,0.18281229042190705,0.5862068965517241,0.487654321
2005,Colorado Rockies,0.5471698113207547,0.08185746929589294,0.2643299841039333,0.1831757265117141,0.896551724137931,0.4135802469
2005,Cincinnati Reds,0.46774193548387094,0.0031752251579837787,0.1511370864843393,0.18226422224371822,0.27586206896551724,0.450617284
2005,Philadelphia Phillies,0.4915254237288136,0.023476895983053626,0.17810790708198646,0.18262856544925554,0.5172413793103449,0.5432098765
2005,Kansas City Royals,0.453125,0.016332084035286007,0.14560977394979358,0.1822636772844582,0.3448275862068966,0.3456790123
2005,Pittsburgh Pirates,0.5087719298245614,0.02642721263410919,0.19667155299227207,0.18262893123636717,0.41379310344827586,0.4135802469
2005,Oakland Athletics,0.4915254237288136,0.030526411191435825,0.12775741315575972,0.18244520499299122,0.4482758620689655,0.5432098765
2005,Minnesota Twins,0.3918918918918919,0.003113026819923372,0.060543775744286606,0.18207921910379496,0.1724137931034483,0.512345679
2005,Miami Marlins,0.48333333333333334,0.047107787532664376,0.14066755158045338,0.1824455720508273,0.7241379310344828,0.512345679
2006,New York Mets,0.6170212765957447,0.13405984798626192,0.318475903922007,0.18366932380950138,1.1724137931034482,0.5987654321
2006,Los Angeles Dodgers,0.5576923076923077,0.05527574348080061,0.21469588114882251,0.18275809342269006,0.9655172413793103,0.5432098765
2006,San Diego Padres,0.5576923076923077,0.05314964486998743,0.2499813627970584,0.1829403068341963,1.0689655172413792,0.5432098765
2006,Texas Rangers,0.5686274509803921,0.09579785153350788,0.31282354756350794,0.18348675542902632,1.206896551724138,0.4938271605
2006,Miami Marlins,0.46774193548387094,0.019144870591914925,0.12265256354993745,0.18220873212236424,0.3793103448275862,0.4814814815
2006,Colorado Rockies,0.4393939393939394,0.03356790992258973,0.09725088830959788,0.1822074547059166,0.48275862068965514,0.4691358025
2006,Toronto Blue Jays,0.46774193548387094,0.01606400260799427,0.10654440297822894,0.1822078196561192,0.27586206896551724,0.537037037
2006,Milwaukee Brewers,0.5272727272727272,0.020613150421224326,0.18766568741315953,0.1825744294656992,0.6896551724137931,0.462962963
2006,Chicago Cubs,0.5272727272727272,0.07307526481584412,0.21379881901580833,0.18293811840331944,0.6896551724137931,0.4074074074
2006,Baltimore Orioles,0.4915254237288136,0.022224691862115797,0.18113941922826335,0.1825742461739515,0.5172413793103449,0.4320987654
2006,Tampa Bay Rays,0.47540983606557374,0.04007930724422793,0.13029734355605294,0.1825718728180341,0.7241379310344828,0.3765432099
2006,Cleveland Guardians,0.5087719298245614,0.06200032907170411,0.20059390250124365,0.18275663797732702,0.896551724137931,0.4814814815
2006,Boston Red Sox,0.5471698113207547,0.04474402818235105,0.25139486143440254,0.18294048849265118,0.8620689655172413,0.5308641975
2006,Philadelphia Phillies,0.5471698113207547,0.0516813101597915,0.21535825167684594,0.18275754844732534,0.8620689655172413,0.524691358
2006,Los Angeles Angels,0.4264705882352941,0.014483638282899365,0.08393151038735072,0.1822067246240344,0.3103448275862069,0.549382716
2006,Arizona Diamondbacks,0.5178571428571429,0.0454400971237616,0.15866615188650404,0.18257333189293667,0.7241379310344828,0.4691358025
2006,Chicago White Sox,0.5471698113207547,0.03251253479448206,0.24619667764273986,0.18293976258473948,0.6551724137931034,0.5555555556
2006,Seattle Mariners,0.5087719298245614,0.03628154342014849,0.15847957237455126,0.18257369520984648,0.5517241379310345,0.4814814815
2006,Cincinnati Reds,0.6590909090909091,0.1115943414074548,0.342042965032546,0.18403337660846236,1.103448275862069,0.4938271605
2006,Oakland Athletics,0.48333333333333334,0.005196634557689324,0.12544160935393617,0.1822087324853182,0.24137931034482757,0.5740740741
2006,Kansas City Royals,0.5272727272727272,0.03306689367401133,0.2134494863229197,0.18275718513041553,0.7931034482758621,0.3827160494
2006,Atlanta Braves,0.47540983606557374,0.016792324807802364,0.139331969235415,0.1823907618791688,0.3793103448275862,0.487654321
2006,San Francisco Giants,0.4264705882352941,0.009931501336166649,0.05134477853214711,0.18202414844004924,0.24137931034482757,0.4691358025
2006,Houston Astros,0.3625,0.004554473304473305,0.032220969362982285,0.18184175718110465,0.3103448275862069,0.5061728395
2006,Pittsburgh Pirates,0.453125,0.021228185631619417,0.10872681275173823,0.1822083646314839,0.3448275862068966,0.4135802469
2006,New York Yankees,0.3972602739726027,0.009978790366721401,0.07960303699929726,0.18220654223967156,0.48275862068965514,0.5987654321
2006,Minnesota Twins,0.4461538461538462,0.0006978653530377669,0.07870768843846478,0.18184394924152106,0.1724137931034483,0.5925925926
2006,St. Louis Cardinals,0.3972602739726027,0.0071879770717064246,0.0600191315854005,0.18202433191327397,0.20689655172413793,0.512345679
2006,Washington Nationals,0.5370370370370371,0.05129432037228139,0.158806404018731,0.18275535529804704,0.7241379310344828,0.4382716049
2006,Detroit Tigers,0.38666666666666666,0.01251737894739923,0.05694141074968653,0.18202433082441208,0.3103448275862069,0.5864197531
2007,New York Yankees,0.4393939393939394,0.021155384024842155,0.10420436555910424,0.18232358529584486,0.3448275862068966,0.5802469136
2007,Arizona Diamondbacks,0.5272727272727272,0.08426971222537723,0.2581885487543334,0.18305489559169486,1.0,0.5555555556
2007,Kansas City Royals,0.4603174603174603,0.009610398495866477,0.1653890992458364,0.18232541448409031,0.3793103448275862,0.4259259259
2007,Cincinnati Reds,0.5,0.05967010890040447,0.20754564940447295,0.18287147575152937,0.5862068965517241,0.4444444444
2007,Colorado Rockies,0.4393939393939394,0.03626050331715356,0.11442230633017435,0.18232376943134385,0.3448275862068966,0.5555555556
2007,Baltimore Orioles,0.4264705882352941,0.01701364453827508,0.09875232081941458,0.18232304015307582,0.48275862068965514,0.4259259259
2007,Chicago White Sox,0.42028985507246375,0.07059969997162115,0.10663987817701338,0.18232340406583702,0.3793103448275862,0.4444444444
2007,Texas Rangers,0.5370370370370371,0.08627723877108114,0.1714749359190488,0.18287110548300634,0.7241379310344828,0.462962963
2007,Atlanta Braves,0.5087719298245614,0.05339083125413176,0.2316619946393712,0.18287257112167696,1.0,0.5185185185
2007,Pittsburgh Pirates,0.4461538461538462,0.02919896537507375,0.10959467707136743,0.18232376834178465,0.41379310344827586,0.4197530864
2007,Oakland Athletics,0.5576923076923077,0.08015336811519076,0.3405938427573837,0.1832394111651942,0.9655172413793103,0.4691358025
2007,Detroit Tigers,0.5686274509803921,0.09045600335624968,0.2898739678106709,0.18323813111476814,0.9655172413793103,0.5432098765
2007,Seattle Mariners,0.4603174603174603,0.03595765892563922,0.12692990769232695,0.18268823151198274,0.3793103448275862,0.5432098765
2007,Chicago Cubs,0.5,0.060666136682146536,0.25478640111670586,0.18287330094472454,0.7586206896551724,0.524691358
2007,Tampa Bay Rays,0.46774193548387094,0.020090609992087824,0.16894387487553686,0.18250719017947525,0.4482758620689655,0.4074074074
2007,Miami Marlins,0.4915254237288136,0.03737734966183242,0.17272242133365,0.18250737322541502,0.5172413793103449,0.4382716049
2007,Milwaukee Brewers,0.5178571428571429,0.08182518083995917,0.260100855964834,0.18305489595488122,0.6206896551724138,0.512345679
2007,Los Angeles Dodgers,0.4603174603174603,0.03720047057485481,0.11164716657162962,0.18232376888656426,0.27586206896551724,0.5061728395
2007,Washington Nationals,0.5576923076923077,0.0989167988552225,0.268355042126878,0.18323703665258656,0.6551724137931034,0.450617284
2007,Houston Astros,0.5,0.049406607349957096,0.18170317371024677,0.1826896947899418,0.7586206896551724,0.450617284
2007,Boston Red Sox,0.42028985507246375,0.01557084814473977,0.06995704786674257,0.18195930226609547,0.3103448275862069,0.5925925926
2007,San Francisco Giants,0.42028985507246375,0.024411084263301012,0.08285106083834927,0.1823230372475847,0.27586206896551724,0.4382716049
2007,Philadelphia Phillies,0.4915254237288136,0.030142305696492882,0.11649404354534551,0.1825060906326842,0.4482758620689655,0.549382716
2007,San Diego Padres,0.5272727272727272,0.06305479208804332,0.28366664344849246,0.18305580864227539,0.6551724137931034,0.549382716
2007,Cleveland Guardians,0.38666666666666666,0.0021038587848932677,0.04547370176889568,0.18195838903392172,0.13793103448275862,0.5925925926
2007,St. Louis Cardinals,0.46774193548387094,0.012331886777699587,0.14978115228218447,0.18250664303918107,0.27586206896551724,0.4814814815
2007,Minnesota Twins,0.4603174603174603,0.01899883777962596,0.158038651186933,0.18250682499556165,0.4482758620689655,0.487654321
2007,Los Angeles Angels,0.29896907216494845,0.0009236453201970443,0.016961399053524874,0.1817755176052028,0.10344827586206896,0.5802469136
2007,New York Mets,0.4915254237288136,0.013113853169271886,0.18710492191319028,0.18268969533472137,0.3793103448275862,0.5432098765
2007,Toronto Blue Jays,0.3918918918918919,0.0,0.08718427161992603,0.18195930498999338,0.13793103448275862,0.512345679
2008,Oakland Athletics,0.47540983606557374,0.025771703665792334,0.2234679018823679,0.1826174076847771,0.6551724137931034,0.462962963
2008,Chicago White Sox,0.5178571428571429,0.07602524029465496,0.3528399848960091,0.18316562394479635,0.8620689655172413,0.549382716
2008,Chicago Cubs,0.4915254237288136,0.05865633609765746,0.18863720521551042,0.18279892648386614,0.5862068965517241,0.5987654321
2008,New York Mets,0.43283582089552236,0.04640454405377616,0.12321360838443646,0.18261594370333564,0.7241379310344828,0.549382716
2008,Atlanta Braves,0.4915254237288136,0.10112728999645834,0.25758180014710147,0.18279966147268714,0.5517241379310345,0.4444444444
2008,Toronto Blue Jays,0.4603174603174603,0.02987942303358124,0.1500392904860512,0.18243442363232526,0.3103448275862069,0.5308641975
2008,St. Louis Cardinals,0.4142857142857143,0.02240001016080413,0.08985213380611407,0.1822510770822967,0.24137931034482757,0.5308641975
2008,Tampa Bay Rays,0.46774193548387094,0.052787063101102503,0.1970153986416267,0.18261704118973335,0.3103448275862069,0.5987654321
2008,Boston Red Sox,0.5370370370370371,0.02756372664008132,0.30843122607412155,0.18298318845384035,0.48275862068965514,0.5864197531
2008,Minnesota Twins,0.3333333333333333,0.015828588488687012,0.04187900277313069,0.18206809521028144,0.41379310344827586,0.5432098765
2008,Texas Rangers,0.4264705882352941,0.027334525764328713,0.10209162483587306,0.18243332687273972,0.3103448275862069,0.487654321
2008,Detroit Tigers,0.4393939393939394,0.04256538822425522,0.1306364149330344,0.1824336950031109,0.3448275862068966,0.4567901235
2008,Baltimore Orioles,0.453125,0.02516199008338967,0.16257751200953702,0.18279819658273047,0.48275862068965514,0.4197530864
2008,Seattle Mariners,0.5370370370370371,0.11944030747095079,0.22397160430670143,0.1829822706717551,0.8275862068965517,0.3765432099
2008,Cincinnati Reds,0.42028985507246375,0.02031200411198962,0.11575709247958241,0.18225162491698035,0.41379310344827586,0.4567901235
2008,Kansas City Royals,0.47540983606557374,0.05179278607994922,0.20330683544196024,0.18279838210154037,0.48275862068965514,0.462962963
2008,Pittsburgh Pirates,0.5576923076923077,0.12339553898884525,0.34062355805912475,0.18334750905722608,0.9310344827586207,0.4135802469
2008,Colorado Rockies,0.4393939393939394,0.01912811101452075,0.1338264946436541,0.18243369354948655,0.3448275862068966,0.4567901235
2008,Arizona Diamondbacks,0.4084507042253521,0.0463483251189713,0.10735600017090899,0.18261521416560605,0.48275862068965514,0.5061728395
2008,Los Angeles Dodgers,0.453125,0.014212897802799279,0.1570816267061939,0.18243442417743438,0.3103448275862069,0.5185185185
2008,Milwaukee Brewers,0.38666666666666666,0.06896551724137931,0.08526114814548656,0.18225071204087737,0.27586206896551724,0.5555555556
2008,Philadelphia Phillies,0.5087719298245614,0.07486713337372568,0.2693780313510028,0.18316397916882415,0.5517241379310345,0.5679012346
2008,Houston Astros,0.3625,0.009257582343282141,0.049677599546573824,0.18206809539198449,0.1724137931034483,0.5308641975
2008,Cleveland Guardians,0.5272727272727272,0.16626994580486318,0.24584005812667875,0.18316379583045075,0.7586206896551724,0.5
2008,San Diego Padres,0.4027777777777778,0.03436760284050924,0.08752106106401741,0.18243296255813257,0.3103448275862069,0.3888888889
2008,New York Yankees,0.46774193548387094,0.054676808027286146,0.17974270256256225,0.1826164940818619,0.5862068965517241,0.549382716
2008,San Francisco Giants,0.2815533980582524,0.0,0.015847891440608747,0.18188529667663955,0.06896551724137931,0.4444444444
2008,Washington Nationals,0.3972602739726027,0.02501572729405242,0.10103737512614362,0.18243332759955191,0.3793103448275862,0.3641975309
2008,Los Angeles Angels,0.3333333333333333,0.0,0.04787729137511448,0.18188584560154147,0.10344827586206896,0.6172839506
